38,6,10,0.158,11,1,5,0.091,15.882,16.009,75,11,123,19,19,0.154,31,6,7,0.194,16.167,16.079,130,7,0
20,6,6,0.3,4,1,2,0.25,16.647,16.628,109,4,71,13,21,0.183,18,3,7,0.167,16.185,15.973,117,5,1
4,1,1,0.25,1,0,1,0.0,16.739,16.903,47,5,1,0,1,0.0,1,0,1,0.0,16.426,16.426,61,6,0
39,5,15,0.128,12,1,1,0.083,15.61,15.642,77,9,17,7,5,0.412,6,1,5,0.167,16.526,16.5,77,4,0
108,28,11,0.259,16,4,6,0.25,16.327,16.159,132,8,57,11,11,0.193,11,1,10,0.091,16.893,16.826,113,6,1
44,5,25,0.114,4,0,1,0.0,15.942,15.843,130,7,76,7,19,0.092,1,0,1,0.0,15.84,15.693,107,9,1
39,9,12,0.231,12,0,1,0.0,16.256,16.244,101,7,15,3,9,0.2,6,1,5,0.167,16.723,16.755,88,7,0
39,9,12,0.231,12,0,1,0.0,16.256,16.244,101,7,93,18,14,0.194,19,3,8,0.158,16.058,16.018,102,5,0
41,8,13,0.195,1,0,1,0.0,16.676,16.48,91,7,63,13,10,0.206,27,5,6,0.185,16.099,16.053,106,5,1
39,7,13,0.179,11,2,6,0.182,16.304,17.489,90,7,31,5,12,0.161,12,2,5,0.167,16.449,16.457,110,5,0
19,5,8,0.263,2,0,1,0.0,15.738,15.919,74,3,31,5,12,0.161,12,2,5,0.167,16.449,16.457,110,5,0
28,6,7,0.214,8,1,1,0.125,15.934,15.897,70,7,63,6,15,0.095,21,1,11,0.048,15.981,16.025,87,9,1
28,6,7,0.214,8,1,1,0.125,15.934,15.897,70,7,42,6,14,0.143,4,1,1,0.25,16.03,15.921,98,7,1
53,12,16,0.226,10,0,1,0.0,16.287,16.639,111,5,63,6,15,0.095,21,1,11,0.048,15.981,16.025,87,9,1
53,12,16,0.226,10,0,1,0.0,16.287,16.639,111,5,42,6,14,0.143,4,1,1,0.25,16.03,15.921,98,7,1
88,17,18,0.193,20,3,11,0.15,16.453,16.195,161,5,42,8,18,0.19,6,0,1,0.0,16.589,16.43,126,7,1
25,7,8,0.28,4,1,1,0.25,15.947,16.195,64,4,7,2,5,0.286,5,0,1,0.0,16.581,16.548,80,6,0
3,2,1,0.667,2,2,1,1.0,16.249,16.317,96,5,7,2,5,0.286,5,0,1,0.0,16.581,16.548,80,6,0
27,6,10,0.222,3,0,1,0.0,16.759,16.549,112,5,15,5,7,0.333,10,2,1,0.2,16.105,16.082,53,9,1
27,6,10,0.222,3,0,1,0.0,16.759,16.549,112,5,65,13,10,0.2,19,6,4,0.316,16.066,16.092,117,4,1
105,22,18,0.21,38,4,11,0.105,17.128,17.109,117,6,126,21,24,0.167,5,2,3,0.4,16.253,16.223,146,4,0
105,22,18,0.21,38,4,11,0.105,17.128,17.109,117,6,52,8,13,0.154,5,3,1,0.6,16.215,16.041,90,6,0
64,9,13,0.141,15,3,7,0.2,15.874,15.868,95,9,105,17,25,0.162,6,3,2,0.5,16.309,16.628,110,5,0
44,9,10,0.205,14,4,4,0.286,16.257,16.287,91,7,105,17,25,0.162,6,3,2,0.5,16.309,16.628,110,5,0
4,2,1,0.5,1,0,1,0.0,16.188,16.203,93,8,80,18,11,0.225,39,8,11,0.205,16.662,16.663,95,7,1
4,2,1,0.5,1,0,1,0.0,16.188,16.203,93,8,22,5,8,0.227,4,1,1,0.25,17.071,16.363,94,7,1
4,2,1,0.5,1,0,1,0.0,16.188,16.203,93,8,111,17,17,0.153,39,4,10,0.103,15.825,15.853,121,7,1
7,4,1,0.571,2,1,1,0.5,16.087,16.006,69,7,80,18,11,0.225,39,8,11,0.205,16.662,16.663,95,7,1
7,4,1,0.571,2,1,1,0.5,16.087,16.006,69,7,22,5,8,0.227,4,1,1,0.25,17.071,16.363,94,7,1
7,4,1,0.571,2,1,1,0.5,16.087,16.006,69,7,111,17,17,0.153,39,4,10,0.103,15.825,15.853,121,7,1
14,4,2,0.286,5,0,1,0.0,16.485,16.45,60,7,39,7,12,0.179,6,2,3,0.333,16.37,16.115,66,7,0
19,6,6,0.316,3,1,1,0.333,16.648,16.63,109,3,69,17,14,0.246,3,1,1,0.333,16.119,15.918,134,7,1
74,11,22,0.149,19,3,7,0.158,16.269,15.843,161,7,69,17,14,0.246,3,1,1,0.333,16.119,15.918,134,7,1
20,3,6,0.15,11,0,1,0.0,16.524,16.467,66,7,69,17,14,0.246,3,1,1,0.333,16.119,15.918,134,7,1
40,9,8,0.225,10,1,7,0.1,16.301,16.328,110,7,84,13,21,0.155,6,1,4,0.167,16.874,16.666,128,7,0
40,9,8,0.225,10,1,7,0.1,16.301,16.328,110,7,44,13,10,0.295,2,2,1,1.0,16.958,15.894,145,6,0
40,9,8,0.225,10,1,7,0.1,16.301,16.328,110,7,86,18,11,0.209,1,0,1,0.0,16.847,16.745,126,8,0
6,2,3,0.333,3,0,1,0.0,15.808,15.851,94,9,33,6,14,0.182,5,3,1,0.6,16.204,16.186,109,3,1
34,9,7,0.265,14,2,5,0.143,16.242,16.422,69,9,63,9,18,0.143,4,1,1,0.25,16.082,15.879,111,7,0
66,10,14,0.152,31,5,7,0.161,16.699,16.694,90,9,63,9,18,0.143,4,1,1,0.25,16.082,15.879,111,7,0
41,9,11,0.22,27,5,9,0.185,16.683,16.93,89,5,5,1,3,0.2,3,0,1,0.0,16.681,16.643,49,5,1
18,3,10,0.167,2,0,1,0.0,16.67,15.758,99,4,18,5,7,0.278,9,2,5,0.222,16.278,16.231,94,7,0
13,3,7,0.231,9,0,1,0.0,16.767,16.782,55,7,3,1,1,0.333,2,1,1,0.5,15.749,15.769,139,9,1
30,7,11,0.233,6,0,1,0.0,16.749,16.795,124,7,3,1,1,0.333,2,1,1,0.5,15.749,15.769,139,9,1
139,20,19,0.144,46,5,13,0.109,16.057,16.029,126,5,21,8,5,0.381,6,0,1,0.0,16.722,16.552,122,6,0
66,14,12,0.212,15,3,6,0.2,16.743,17.306,123,21,21,8,5,0.381,6,0,1,0.0,16.722,16.552,122,6,0
13,3,3,0.231,6,1,3,0.167,16.833,16.853,69,7,21,8,5,0.381,6,0,1,0.0,16.722,16.552,122,6,0
25,5,6,0.2,10,5,3,0.5,15.72,15.751,122,11,6,1,5,0.167,2,0,1,0.0,16.794,16.793,58,6,1
81,20,13,0.247,2,1,1,0.5,15.916,15.838,129,7,27,6,6,0.222,10,0,1,0.0,17.397,17.947,72,13,0
81,20,13,0.247,2,1,1,0.5,15.916,15.838,129,7,16,4,5,0.25,3,0,1,0.0,16.786,16.637,66,8,0
81,20,13,0.247,2,1,1,0.5,15.916,15.838,129,7,51,8,22,0.157,26,2,15,0.077,17.195,16.836,130,7,0
81,20,13,0.247,2,1,1,0.5,15.916,15.838,129,7,14,4,8,0.286,5,0,1,0.0,16.431,16.54,61,6,0
6,1,4,0.167,3,0,1,0.0,16.301,16.384,83,3,74,12,10,0.162,12,3,4,0.25,16.348,16.061,186,5,0
19,8,5,0.421,2,1,1,0.5,16.421,16.438,105,8,74,12,10,0.162,12,3,4,0.25,16.348,16.061,186,5,0
35,14,5,0.4,6,2,2,0.333,18.108,17.118,94,7,74,12,10,0.162,12,3,4,0.25,16.348,16.061,186,5,0
94,18,27,0.191,2,0,1,0.0,16.063,15.752,134,2,86,19,13,0.221,42,7,13,0.167,16.403,16.655,139,7,0
94,18,27,0.191,2,0,1,0.0,16.063,15.752,134,2,11,3,4,0.273,4,0,1,0.0,16.151,16.148,94,7,0
51,8,16,0.157,19,3,7,0.158,16.171,16.184,77,5,17,4,11,0.235,2,1,1,0.5,16.849,16.014,71,7,1
36,9,15,0.25,10,2,7,0.2,16.86,16.359,101,6,86,19,13,0.221,42,7,13,0.167,16.403,16.655,139,7,0
36,9,15,0.25,10,2,7,0.2,16.86,16.359,101,6,11,3,4,0.273,4,0,1,0.0,16.151,16.148,94,7,0
5,1,2,0.2,2,1,1,0.5,15.901,16.006,96,9,28,1,8,0.036,28,1,8,0.036,15.98,15.98,93,15,1
5,1,2,0.2,2,1,1,0.5,15.901,16.006,96,9,129,20,18,0.155,59,9,12,0.153,16.439,16.365,123,7,1
25,6,8,0.24,2,0,1,0.0,15.926,15.681,68,5,28,1,8,0.036,28,1,8,0.036,15.98,15.98,93,15,1
25,6,8,0.24,2,0,1,0.0,15.926,15.681,68,5,129,20,18,0.155,59,9,12,0.153,16.439,16.365,123,7,1
41,18,3,0.439,8,4,1,0.5,16.188,16.524,101,5,11,2,6,0.182,4,0,1,0.0,16.349,16.39,100,7,1
15,5,8,0.333,7,0,1,0.0,16.286,16.273,64,8,11,6,4,0.545,3,2,1,0.667,16.495,16.715,78,12,1
24,4,9,0.167,6,0,1,0.0,16.235,16.312,76,7,11,6,4,0.545,3,2,1,0.667,16.495,16.715,78,12,1
40,6,11,0.15,28,3,10,0.107,16.614,16.65,77,8,76,15,12,0.197,18,2,11,0.111,16.189,16.231,99,7,0
40,6,11,0.15,28,3,10,0.107,16.614,16.65,77,8,112,19,16,0.17,50,6,17,0.12,16.297,16.323,123,8,0
13,3,2,0.231,1,0,1,0.0,16.488,16.836,66,14,58,10,14,0.172,19,4,7,0.211,16.492,16.573,92,7,1
16,6,5,0.375,8,1,4,0.125,16.576,16.505,94,6,8,1,7,0.125,4,0,1,0.0,18.819,16.586,61,7,0
52,11,10,0.212,32,5,10,0.156,15.835,15.85,94,21,21,9,6,0.429,5,0,1,0.0,16.642,16.64,104,6,1
97,25,12,0.258,21,1,13,0.048,16.654,17.056,153,12,21,9,6,0.429,5,0,1,0.0,16.642,16.64,104,6,1
6,3,1,0.5,2,1,1,0.5,16.469,16.664,100,7,48,10,13,0.208,14,2,2,0.143,16.229,16.222,98,11,0
6,3,1,0.5,2,1,1,0.5,16.469,16.664,100,7,55,15,7,0.273,29,7,7,0.241,15.85,15.846,130,7,0
31,6,10,0.194,13,3,3,0.231,17.106,16.57,61,7,19,8,7,0.421,11,3,2,0.273,17.529,16.696,121,9,0
29,13,4,0.448,7,1,1,0.143,16.561,16.65,92,7,53,10,10,0.189,5,3,2,0.6,16.603,16.668,94,14,1
83,19,10,0.229,53,10,8,0.189,16.638,16.463,109,6,28,9,10,0.321,3,1,1,0.333,16.869,16.197,104,5,0
18,9,4,0.5,7,1,1,0.143,16.47,16.497,70,5,28,9,10,0.321,3,1,1,0.333,16.869,16.197,104,5,0
41,8,10,0.195,9,2,1,0.222,16.042,16.021,101,11,4,2,1,0.5,3,2,1,0.667,16.645,16.661,60,7,1
7,3,3,0.429,3,0,1,0.0,16.316,16.264,106,5,4,2,1,0.5,3,2,1,0.667,16.645,16.661,60,7,1
68,11,15,0.162,23,3,12,0.13,15.922,15.868,150,9,12,2,2,0.167,3,1,1,0.333,15.929,16.193,64,28,0
68,11,15,0.162,23,3,12,0.13,15.922,15.868,150,9,16,5,5,0.313,3,1,1,0.333,16.159,16.165,70,7,0
27,9,6,0.333,21,5,6,0.238,16.47,16.476,64,5,87,17,15,0.195,18,2,10,0.111,15.909,15.929,171,5,1
5,1,4,0.2,3,0,1,0.0,15.801,15.729,64,7,73,11,19,0.151,26,3,15,0.115,16.473,16.449,95,7,0
14,5,3,0.357,2,0,1,0.0,16.341,16.293,66,6,15,5,4,0.333,2,1,1,0.5,15.779,16.092,66,9,1
8,2,4,0.25,3,1,1,0.333,16.356,16.244,80,6,15,5,4,0.333,2,1,1,0.5,15.779,16.092,66,9,1
34,6,10,0.176,14,3,3,0.214,15.856,15.911,98,5,21,6,5,0.286,7,1,1,0.143,16.784,16.698,66,7,1
87,17,20,0.195,55,9,17,0.164,15.934,15.961,120,11,11,3,7,0.273,4,1,1,0.25,15.799,15.695,129,5,0
123,24,12,0.195,9,3,2,0.333,16.012,15.902,154,4,10,5,5,0.5,4,0,1,0.0,16.46,16.388,84,7,1
7,1,6,0.143,7,1,6,0.143,15.76,15.76,71,18,10,5,5,0.5,4,0,1,0.0,16.46,16.388,84,7,1
11,1,7,0.091,7,1,5,0.143,15.861,15.859,53,7,1,0,1,0.0,1,0,1,0.0,15.657,15.657,70,7,0
11,1,7,0.091,7,1,5,0.143,15.861,15.859,53,7,30,7,12,0.233,5,2,3,0.4,15.894,15.877,116,23,0
32,8,8,0.25,20,3,5,0.15,16.694,16.725,70,9,58,8,15,0.138,4,0,1,0.0,16.286,15.906,107,7,1
14,6,3,0.429,6,2,3,0.333,16.177,16.31,107,3,58,8,15,0.138,4,0,1,0.0,16.286,15.906,107,7,1
95,16,10,0.168,37,5,10,0.135,16.166,16.006,150,7,13,9,2,0.692,10,6,2,0.6,16.863,16.904,90,7,0
57,11,16,0.193,11,2,5,0.182,16.232,16.069,115,11,24,3,8,0.125,17,3,6,0.176,15.858,15.874,76,7,1
54,18,9,0.333,43,12,8,0.279,16.635,16.64,132,14,51,12,11,0.235,29,5,9,0.172,16.184,16.517,94,7,0
108,12,23,0.111,17,3,8,0.176,16.082,15.962,137,7,9,4,2,0.444,8,3,2,0.375,16.631,16.679,66,7,1
60,9,15,0.15,16,3,5,0.188,15.943,15.908,145,6,23,2,12,0.087,14,2,6,0.143,15.968,16.007,99,5,0
25,3,10,0.12,1,1,1,1.0,16.921,17.123,66,7,23,2,12,0.087,14,2,6,0.143,15.968,16.007,99,5,0
8,3,4,0.375,3,0,1,0.0,16.21,16.327,57,11,23,2,12,0.087,14,2,6,0.143,15.968,16.007,99,5,0
14,6,4,0.429,1,0,1,0.0,16.378,16.032,61,5,29,11,5,0.379,20,9,5,0.45,16.206,16.215,94,18,1
29,9,8,0.31,7,3,3,0.429,16.889,16.899,90,12,5,4,1,0.8,4,3,1,0.75,16.71,16.685,61,7,0
30,8,8,0.267,4,0,1,0.0,15.895,16.094,151,5,5,4,1,0.8,4,3,1,0.75,16.71,16.685,61,7,0
16,2,4,0.125,2,0,1,0.0,15.906,16.117,53,4,5,4,1,0.8,4,3,1,0.75,16.71,16.685,61,7,0
6,3,3,0.5,1,0,1,0.0,15.923,15.849,58,7,52,6,17,0.115,46,2,17,0.043,15.958,15.939,137,5,0
54,18,7,0.333,22,8,4,0.364,16.496,16.279,91,7,52,6,17,0.115,46,2,17,0.043,15.958,15.939,137,5,0
4,1,2,0.25,1,1,1,1.0,16.842,16.908,76,7,52,6,17,0.115,46,2,17,0.043,15.958,15.939,137,5,0
25,5,11,0.2,8,1,1,0.125,16.118,16.197,74,12,52,6,17,0.115,46,2,17,0.043,15.958,15.939,137,5,0
87,27,11,0.31,64,19,7,0.297,16.295,16.301,126,6,115,20,10,0.174,40,9,9,0.225,15.986,15.964,135,7,1
87,27,11,0.31,64,19,7,0.297,16.295,16.301,126,6,37,11,10,0.297,11,2,5,0.182,16.135,16.232,102,5,1
54,11,17,0.204,7,3,2,0.429,16.551,16.264,96,13,115,20,10,0.174,40,9,9,0.225,15.986,15.964,135,7,1
54,11,17,0.204,7,3,2,0.429,16.551,16.264,96,13,37,11,10,0.297,11,2,5,0.182,16.135,16.232,102,5,1
15,4,3,0.267,4,0,1,0.0,16.951,17.071,72,7,120,19,18,0.158,15,3,7,0.2,15.863,15.832,152,7,0
15,4,3,0.267,4,0,1,0.0,16.951,17.071,72,7,63,21,5,0.333,56,19,5,0.339,16.312,16.324,123,6,0
5,1,2,0.2,2,0,1,0.0,16.043,15.996,68,5,120,19,18,0.158,15,3,7,0.2,15.863,15.832,152,7,0
5,1,2,0.2,2,0,1,0.0,16.043,15.996,68,5,63,21,5,0.333,56,19,5,0.339,16.312,16.324,123,6,0
27,6,7,0.222,8,4,3,0.5,15.913,16.046,66,7,5,1,3,0.2,1,0,1,0.0,16.235,16.213,66,7,1
29,6,12,0.207,6,2,2,0.333,16.042,16.19,69,7,21,6,8,0.286,1,0,1,0.0,15.727,16.005,61,6,1
29,6,12,0.207,6,2,2,0.333,16.042,16.19,69,7,63,10,8,0.159,40,9,8,0.225,16.021,16.012,106,7,1
74,18,9,0.243,3,2,1,0.667,16.431,16.442,104,8,37,5,12,0.135,12,2,5,0.167,16.103,16.151,85,5,0
27,8,6,0.296,2,0,1,0.0,16.362,16.211,78,15,32,12,3,0.375,13,6,2,0.462,17.123,17.23,93,14,0
43,9,9,0.209,21,4,6,0.19,15.981,15.968,97,6,39,9,11,0.231,2,1,1,0.5,16.382,16.318,96,8,1
93,22,9,0.237,36,5,12,0.139,16.112,16.042,145,14,55,15,6,0.273,6,0,1,0.0,16.209,16.447,100,5,1
11,2,7,0.182,7,0,1,0.0,15.934,15.912,87,17,55,15,6,0.273,6,0,1,0.0,16.209,16.447,100,5,1
29,7,12,0.241,16,3,9,0.188,16.583,16.573,73,7,25,7,5,0.28,2,0,1,0.0,15.78,15.726,61,9,0
29,7,12,0.241,16,3,9,0.188,16.583,16.573,73,7,21,4,5,0.19,3,1,1,0.333,16.186,16.264,59,7,0
46,13,7,0.283,5,1,1,0.2,16.193,16.274,76,8,22,4,12,0.182,15,2,11,0.133,16.591,16.619,68,8,1
17,1,7,0.059,1,1,1,1.0,16.208,16.297,96,10,74,16,13,0.216,53,11,11,0.208,16.446,16.347,99,6,0
37,11,9,0.297,4,3,1,0.75,16.812,16.376,99,5,41,15,9,0.366,8,3,3,0.375,16.377,16.384,126,15,0
13,2,9,0.154,6,0,1,0.0,15.83,15.818,61,7,41,15,9,0.366,8,3,3,0.375,16.377,16.384,126,15,0
62,11,16,0.177,21,3,13,0.143,16.672,16.666,94,7,27,3,15,0.111,9,1,8,0.111,15.895,15.888,87,6,1
23,5,4,0.217,4,0,1,0.0,16.979,16.978,65,11,40,6,9,0.15,9,1,5,0.111,16.682,17.763,123,7,0
77,16,10,0.208,47,5,8,0.106,15.893,15.877,102,7,24,6,3,0.25,8,3,3,0.375,16.639,16.045,63,15,0
7,0,1,0.0,4,0,1,0.0,15.433,15.449,59,7,24,6,3,0.25,8,3,3,0.375,16.639,16.045,63,15,0
